[Thu Dec  4 09:09:44.957 2008] 0.018 sec [ext/2/rel 0 (0,15)] [*] alvaro @status NOT LIKE 'pendiente'
[Fri Dec  5 01:13:12.382 2008] 0.000 sec [scan/2/rel 21 (0,15)] [*] 
[Fri Dec  5 01:13:12.860 2008] 0.016 sec [all/2/rel 1 (0,15)] [*] *lis*
[Fri Dec  5 01:14:23.092 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] @status terminada
[Fri Dec  5 01:14:49.080 2008] 0.003 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:14:50.182 2008] 0.023 sec [ext/2/rel 1 (0,15)] [*] "*k00100*" @status terminada
[Fri Dec  5 01:14:52.605 2008] 0.001 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:14:58.703 2008] 0.001 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:15:16.493 2008] 0.001 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:15:29.364 2008] 0.002 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:15:33.335 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:15:34.520 2008] 0.001 sec [ext/2/rel 1 (0,15)] [*] "*k00100*" @status terminada
[Fri Dec  5 01:15:37.885 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:15:40.988 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:16:18.273 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:26:56.216 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:27:03.069 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:28:12.877 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:28:38.739 2008] 0.002 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:28:39.972 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:28:44.324 2008] 0.002 sec [ext/2/rel 10 (0,15)] [*] "*k0010*" @status terminada
[Fri Dec  5 01:28:51.825 2008] 0.001 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:29:02.990 2008] 0.001 sec [ext/2/rel 99 (90,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:29:35.647 2008] 0.002 sec [ext/2/rel 99 (90,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:29:50.979 2008] 0.001 sec [ext/2/rel 99 (90,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:29:58.129 2008] 0.002 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:30:03.055 2008] 0.002 sec [ext/2/rel 99 (30,15)] [*] "*k001*" @status terminada
[Fri Dec  5 01:30:10.307 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] @status terminada
[Fri Dec  5 01:30:26.841 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] @status terminada
[Fri Dec  5 01:30:45.055 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:33:09.774 2008] 0.004 sec [ext/2/rel 973 (0,15)] [*] @status terminada
[Fri Dec  5 01:33:23.174 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] @status terminada
[Fri Dec  5 01:34:16.066 2008] 0.002 sec [ext/2/rel 296 (15,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:34:38.597 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:35:21.466 2008] 0.002 sec [ext/2/rel 296 (15,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:35:39.771 2008] 0.002 sec [ext/2/rel 296 (15,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:36:00.560 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:36:13.338 2008] 0.002 sec [ext/2/rel 296 (15,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:36:30.979 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:36:59.308 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:39:12.255 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] "* *" @status terminada
[Fri Dec  5 01:39:35.758 2008] 0.020 sec [ext/2/rel 22 (0,15)] [*] "*"juego de mesa"*" @status terminada
[Fri Dec  5 01:39:50.953 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] "* *" @status terminada
[Fri Dec  5 01:45:01.946 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "* *" @status terminada
[Fri Dec  5 01:45:37.176 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] "* *" @status terminada
[Fri Dec  5 01:45:53.288 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 01:46:09.720 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] "**" @status terminada
[Fri Dec  5 01:47:40.256 2008] 0.014 sec [ext/2/rel 6 (0,15)] [*] "*juegos*" @status terminada
[Fri Dec  5 01:47:52.546 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*jue*" @status terminada
[Fri Dec  5 01:52:26.223 2008] 0.018 sec [ext/2/rel 31 (0,15)] [*] "*jueg*" @status terminada
[Fri Dec  5 02:00:25.081 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:00:41.803 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] "**" @status terminada
[Fri Dec  5 02:01:07.576 2008] 0.002 sec [ext/2/rel 6 (0,15)] [*] "*juegos*" @status terminada
[Fri Dec  5 02:01:16.422 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:02:35.813 2008] 0.003 sec [ext/2/rel 973 (15,15)] [*] "**" @status terminada
[Fri Dec  5 02:04:20.988 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "* *" @status terminada
[Fri Dec  5 02:04:38.791 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 02:06:33.273 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 02:06:43.853 2008] 0.004 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 02:08:18.558 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "* *" @status terminada
[Fri Dec  5 02:08:41.751 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 02:10:22.192 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 02:11:00.147 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "* *" @status terminada
[Fri Dec  5 02:11:19.191 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 02:12:30.965 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:13:43.804 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "* *" @status terminada
[Fri Dec  5 02:14:05.038 2008] 0.004 sec [ext/2/rel 973 (15,15)] [*] "* *" @status terminada
[Fri Dec  5 02:14:25.589 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:15:41.743 2008] 0.004 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 02:18:22.597 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:19:18.536 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:20:43.798 2008] 0.001 sec [ext/2/rel 31 (0,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:21:09.581 2008] 0.001 sec [ext/2/rel 31 (15,15)] [*] "*juego*" @status terminada
[Fri Dec  5 02:21:34.547 2008] 0.001 sec [ext/2/rel 40 (0,15)] [*] "*peluche*" @status terminada
[Fri Dec  5 02:21:50.485 2008] 0.001 sec [ext/2/rel 40 (15,15)] [*] "*peluche*" @status terminada
[Fri Dec  5 02:22:13.592 2008] 0.000 sec [scan/2/rel 21 (0,15)] [*] 
[Fri Dec  5 02:22:23.611 2008] 0.000 sec [scan/2/rel 21 (0,15)] [*] 
[Fri Dec  5 02:22:24.641 2008] 0.001 sec [all/2/rel 2 (0,15)] [*] *fab*
[Fri Dec  5 02:23:28.138 2008] 0.002 sec [ext/2/rel 296 (0,15)] [*] "*k00*" @status terminada
[Fri Dec  5 02:23:33.880 2008] 0.001 sec [ext/2/rel 99 (0,15)] [*] "*k001*" @status terminada
[Fri Dec  5 02:23:40.470 2008] 0.014 sec [ext/2/rel 10 (0,15)] [*] "*k0011*" @status terminada
[Fri Dec  5 02:23:43.229 2008] 0.002 sec [ext/2/rel 10 (0,15)] [*] "*k0012*" @status terminada
[Fri Dec  5 02:23:45.859 2008] 0.002 sec [ext/2/rel 10 (0,15)] [*] "*k0013*" @status terminada
[Fri Dec  5 02:23:46.884 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0013*" @status terminada
[Fri Dec  5 02:23:49.631 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0016*" @status terminada
[Fri Dec  5 02:23:50.445 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0016*" @status terminada
[Fri Dec  5 02:23:56.413 2008] 0.001 sec [ext/2/rel 10 (0,15)] [*] "*k0016*" @status terminada
[Fri Dec  5 02:24:27.380 2008] 0.001 sec [ext/2/rel 31 (0,20)] [*] "*juego*" @status terminada
[Fri Dec  5 02:29:26.079 2008] 0.001 sec [ext/2/rel 40 (20,20)] [*] "*peluche*" @status terminada
[Fri Dec  5 02:30:00.253 2008] 0.001 sec [ext/2/rel 40 (20,20)] [*] "*peluche*" @status terminada
[Fri Dec  5 02:30:09.808 2008] 0.002 sec [ext/2/rel 40 (20,20)] [*] "*peluche*" @status terminada
[Fri Dec  5 02:30:27.900 2008] 0.001 sec [ext/2/rel 40 (0,20)] [*] "*peluche*" @status terminada
[Fri Dec  5 02:32:55.902 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "* *"
[Fri Dec  5 02:32:59.768 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*s*"
[Fri Dec  5 02:33:01.174 2008] 0.012 sec [all/2/rel 0 (0,10)] [*] "*so*"
[Fri Dec  5 02:33:03.061 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*sof*"
[Fri Dec  5 02:33:06.381 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*s*"
[Fri Dec  5 02:33:08.530 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*a*"
[Fri Dec  5 02:33:09.029 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*al*"
[Fri Dec  5 02:33:10.409 2008] 0.000 sec [all/2/rel 5 (0,10)] [*] "*alv*"
[Fri Dec  5 02:33:12.633 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*a*"
[Fri Dec  5 02:33:14.045 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*g*"
[Fri Dec  5 02:33:14.554 2008] 0.000 sec [all/2/rel 1 (0,10)] [*] "*ge*"
[Fri Dec  5 02:33:15.671 2008] 0.025 sec [all/2/rel 3 (0,10)] [*] "*gen*"
[Fri Dec  5 02:33:23.358 2008] 0.001 sec [all/2/rel 0 (0,10)] [*] "*a*"
[Fri Dec  5 02:33:24.527 2008] 0.000 sec [all/2/rel 0 (0,10)] [*] "*al*"
[Fri Dec  5 02:33:25.150 2008] 0.000 sec [all/2/rel 5 (0,10)] [*] "*alv*"
[Fri Dec  5 02:33:25.678 2008] 0.001 sec [all/2/rel 5 (0,10)] [*] "*alva*"
[Fri Dec  5 02:33:26.768 2008] 0.000 sec [all/2/rel 5 (0,10)] [*] "*alvar*"
[Fri Dec  5 02:33:27.289 2008] 0.000 sec [all/2/rel 5 (0,10)] [*] "*alvaro*"
[Fri Dec  5 02:33:32.802 2008] 0.001 sec [ext/2/rel 1 (0,7)] [*] "*k*" @status terminada
[Fri Dec  5 02:33:33.321 2008] 0.001 sec [ext/2/rel 0 (0,7)] [*] "*k0*" @status terminada
[Fri Dec  5 02:33:34.418 2008] 0.002 sec [ext/2/rel 296 (0,7)] [*] "*k00*" @status terminada
[Fri Dec  5 02:54:54.387 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] @visible true
[Fri Dec  5 02:55:36.416 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] @visible true
[Fri Dec  5 02:57:32.770 2008] 0.024 sec [ext/2/ext 307 (0,20)] [*] @visible 1
[Fri Dec  5 02:58:17.952 2008] 0.016 sec [ext/2/ext 307 (20,20)] [*] @visible 1
[Fri Dec  5 02:58:24.811 2008] 0.001 sec [ext/2/ext 307 (40,20)] [*] @visible 1
[Fri Dec  5 03:09:28.715 2008] 0.014 sec [ext/2/ext 307 (40,20)] [*] @visible 1
[Fri Dec  5 03:09:45.149 2008] 0.043 sec [ext/2/ext 1 (0,20)] [*] * JUEGOS DE MESA * @status terminada @visible 1
[Fri Dec  5 03:10:24.707 2008] 0.021 sec [ext/2/ext 0 (0,20)] [*] * Peluches* @status terminada @visible 1
[Fri Dec  5 03:10:32.273 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] * LICENSE TOYS* @status terminada @visible 1
[Fri Dec  5 03:11:58.086 2008] 0.019 sec [ext/2/ext 307 (40,20)] [*] @visible 1
[Fri Dec  5 03:11:59.846 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] *license toys* @visible 1
[Fri Dec  5 03:12:13.795 2008] 0.024 sec [ext/2/ext 4 (0,20)] [*] *superma* @visible 1
[Fri Dec  5 03:12:17.644 2008] 0.031 sec [ext/2/ext 4 (0,20)] [*] *superman* @visible 1
[Fri Dec  5 03:12:26.138 2008] 0.001 sec [ext/2/ext 307 (0,20)] [*] ** @visible 1
[Fri Dec  5 03:12:28.124 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] *license toys* @visible 1
[Fri Dec  5 03:12:33.353 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] *license toys* @visible 1
[Fri Dec  5 03:12:33.848 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] *license toys* @visible 1
[Fri Dec  5 03:12:36.799 2008] 0.019 sec [ext/2/ext 0 (0,20)] [*] *peluches* @visible 1
[Fri Dec  5 03:12:50.420 2008] 0.001 sec [ext/2/ext 0 (0,20)] [*] *peluches* @visible 1
[Fri Dec  5 03:12:51.064 2008] 0.001 sec [ext/2/ext 0 (0,20)] [*] *peluches* @visible 1
[Fri Dec  5 03:12:54.742 2008] 0.021 sec [ext/2/ext 0 (0,20)] [*] *peluches* @visible 1
[Fri Dec  5 03:13:57.002 2008] 0.003 sec [ext/2/rel 973 (0,15)] [*] "**" @status terminada
[Fri Dec  5 03:14:15.634 2008] 0.001 sec [ext/2/rel 0 (0,15)] [*] "*license toys*" @status terminada
[Fri Dec  5 03:30:56.402 2008] 0.001 sec [ext/2/rel 0 (0,15)] [*] "*license toys*" @status terminada
[Fri Dec  5 03:34:10.533 2008] 0.001 sec [ext/2/rel 0 (0,15)] [*] "*license toys*" @status terminada
[Fri Dec  5 03:34:54.337 2008] 0.001 sec [ext/2/rel 98 (0,15)] [*] "*mattel*" @status terminada
[Fri Dec  5 03:41:03.418 2008] 0.002 sec [ext/2/rel 357 (0,15)] [*] "*"license toys"*" @status terminada
[Fri Dec  5 03:41:42.792 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:41:44.092 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:41:44.687 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:41:51.504 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:41:52.315 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:41:55.656 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:42:16.816 2008] 0.001 sec [ext/2/ext 307 (0,20)] [*] *""* @visible 1
[Fri Dec  5 03:42:17.436 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:42:21.048 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"peluches"* @visible 1
[Fri Dec  5 03:42:21.957 2008] 0.002 sec [ext/2/ext 235 (0,20)] [*] *"license toys"* @visible 1
[Fri Dec  5 03:42:29.664 2008] 0.001 sec [ext/2/ext 235 (0,20)] [*] *"license toys"* @visible 1
[Fri Dec  5 03:42:49.183 2008] 0.002 sec [ext/2/ext 235 (20,20)] [*] *"license toys"* @visible 1
[Fri Dec  5 03:43:57.037 2008] 0.002 sec [ext/2/ext 235 (20,20)] [*] *"license toys"* @visible 1
[Fri Dec  5 03:44:05.389 2008] 0.000 sec [ext/2/ext 0 (0,20)] [*] *"license toys #{session[:product_add]}*" @status terminada @visible 1
[Fri Dec  5 03:44:32.393 2008] 0.002 sec [ext/2/ext 235 (20,20)] [*] *"license toys"* @visible 1
[Fri Dec  5 03:44:37.779 2008] 0.001 sec [ext/2/ext 0 (0,20)] [*] *"#{session[:product_add]}*" @status terminada @visible 1
[Fri Dec  5 03:46:07.958 2008] 0.001 sec [ext/2/ext 2 (0,20)] [*] *"Peluches*" @status terminada @visible 1
[Fri Dec  5 03:46:53.123 2008] 0.001 sec [ext/2/ext 51 (0,20)] [*] *"CHINA TOYS*" @status terminada @visible 1
[Fri Dec  5 03:47:02.988 2008] 0.002 sec [ext/2/ext 235 (0,20)] [*] *"LICENSE TOYS*" @status terminada @visible 1
[Fri Dec  5 03:47:07.929 2008] 0.002 sec [ext/2/ext 38 (0,20)] [*] *"FISHER PRICE*" @status terminada @visible 1
[Fri Dec  5 03:47:19.783 2008] 0.001 sec [ext/2/ext 0 (0,20)] [*] *"MARVEL *" @status terminada @visible 1
[Fri Dec  5 03:47:26.276 2008] 0.001 sec [ext/2/ext 6 (0,20)] [*] *"HOT WHEELS*" @status terminada @visible 1
[Fri Dec  5 03:47:34.088 2008] 0.001 sec [ext/2/ext 0 (0,20)] [*] *"PAPIER CO LTDA*" @status terminada @visible 1
[Fri Dec  5 03:47:41.786 2008] 0.001 sec [ext/2/ext 7 (0,20)] [*] *"LEGO*" @status terminada @visible 1
[Fri Dec  5 03:51:30.294 2008] 0.002 sec [ext/2/ext 235 (20,20)] [*] *"license toys"* @visible 1
[Fri Dec  5 04:19:41.390 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:19:41.413 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:19:41.419 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:19:41.426 2008] 0.002 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:19:41.431 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:03.463 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:03.467 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:03.476 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:03.482 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:03.489 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:29.539 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:29.545 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:29.551 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:29.555 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:20:29.560 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:23:23.221 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:23:23.226 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:23:23.231 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:23:23.236 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:23:23.241 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:27:04.242 2008] 0.002 sec [ext/4/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:27:04.249 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:27:04.255 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:27:04.260 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:27:04.265 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:28:07.752 2008] 0.001 sec [ext/4/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:28:07.758 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:28:07.763 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:28:07.769 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:28:07.774 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:30:32.387 2008] 0.002 sec [ext/4/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:30:32.395 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:30:32.402 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:30:32.410 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:30:32.415 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:29.152 2008] 0.002 sec [ext/4/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:29.161 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:29.167 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:29.174 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:29.180 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:34.466 2008] 0.001 sec [ext/4/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:34.484 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:34.493 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:34.509 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:31:34.518 2008] 0.002 sec [ext/5/ext 306 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:33:09.328 2008] 0.001 sec [ext/2/ext 307 (0,20)] [*] @visible 1
[Fri Dec  5 04:34:05.166 2008] 0.002 sec [ext/4/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:34:05.174 2008] 0.001 sec [ext/4/ext 17 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:24.357 2008] 0.001 sec [ext/4/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:24.366 2008] 0.001 sec [ext/4/ext 17 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:24.375 2008] 0.001 sec [ext/5/ext 224 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:24.383 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:24.389 2008] 0.001 sec [ext/5/ext 207 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:53.622 2008] 0.001 sec [ext/4/ext 17 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:53.630 2008] 0.001 sec [ext/4/ext 1 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:53.635 2008] 0.001 sec [ext/5/ext 60 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:53.643 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:35:53.648 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:24.085 2008] 0.001 sec [ext/4/ext 17 (20,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:24.089 2008] 0.001 sec [ext/4/ext 1 (20,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:24.095 2008] 0.001 sec [ext/5/ext 60 (20,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:24.102 2008] 0.001 sec [ext/5/ext 0 (20,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:24.108 2008] 0.001 sec [ext/5/ext 0 (20,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:45.963 2008] 0.001 sec [ext/4/ext 25 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:45.973 2008] 0.001 sec [ext/4/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:45.978 2008] 0.001 sec [ext/5/ext 40 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:45.986 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:45.991 2008] 0.001 sec [ext/5/ext 0 (0,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:56.952 2008] 0.001 sec [ext/4/ext 25 (20,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:56.958 2008] 0.001 sec [ext/4/ext 0 (20,20)] [*] @status terminada @visible 1
[Fri Dec  5 04:36:56.964 2008] 0.001 sec [ext/5/ext 40 (20,20)] [*] @status terminada @visible 1
